false_positive_rate,true_positive_rate,threshold,specificity,sensitivity,youden_j
0.05934242181234964,0.5967078189300411,0.70160127,0.9406575781876504,0.5967078189300411,0.5373653971176915
0.060144346431435444,0.5967078189300411,0.7014026,0.9398556535685646,0.5967078189300411,0.5365634724986057
0.060144346431435444,0.5987654320987654,0.69992745,0.9398556535685646,0.5987654320987654,0.53862108566733
0.06094627105052125,0.5987654320987654,0.6997796,0.9390537289494787,0.5987654320987654,0.5378191610482441
0.06094627105052125,0.5997942386831275,0.69958365,0.9390537289494787,0.5997942386831275,0.5388479676326063
0.061748195669607056,0.5997942386831275,0.6995649,0.9382518043303929,0.5997942386831275,0.5380460430135204
0.061748195669607056,0.602880658436214,0.6952074,0.9382518043303929,0.602880658436214,0.5411324627666069
0.06415396952686447,0.602880658436214,0.6928346,0.9358460304731355,0.602880658436214,0.5387266889093495
0.06415396952686447,0.6059670781893004,0.6905627,0.9358460304731355,0.6059670781893004,0.5418131086624359
0.0673616680032077,0.6059670781893004,0.6893978,0.9326383319967924,0.6059670781893004,0.5386054101860926
0.0673616680032077,0.6121399176954733,0.68319994,0.9326383319967924,0.6121399176954733,0.5447782496922655
0.0681635926222935,0.6121399176954733,0.6827911,0.9318364073777065,0.6121399176954733,0.5439763250731797
0.0681635926222935,0.6183127572016461,0.6783241,0.9318364073777065,0.6183127572016461,0.5501491645793526
0.07137129109863673,0.6183127572016461,0.6744141,0.9286287089013633,0.6183127572016461,0.5469414661030094
0.07137129109863673,0.6213991769547325,0.67151153,0.9286287089013633,0.6213991769547325,0.5500278858560957
0.07217321571772253,0.6213991769547325,0.671429,0.9278267842822775,0.6213991769547325,0.54922596123701
0.07217321571772253,0.6224279835390947,0.6711246,0.9278267842822775,0.6224279835390947,0.5502547678213722
0.07297514033680834,0.6224279835390947,0.6706775,0.9270248596631917,0.6224279835390947,0.5494528432022864
0.07297514033680834,0.6255144032921811,0.66863865,0.9270248596631917,0.6255144032921811,0.5525392629553728
0.07377706495589414,0.6255144032921811,0.66664124,0.9262229350441058,0.6255144032921811,0.5517373383362869
0.07377706495589414,0.6316872427983539,0.6604797,0.9262229350441058,0.6316872427983539,0.5579101778424598
0.07618283881315156,0.6316872427983539,0.65873736,0.9238171611868484,0.6316872427983539,0.5555044039852023
0.07618283881315156,0.6347736625514403,0.65364534,0.9238171611868484,0.6347736625514403,0.5585908237382887
0.07698476343223737,0.6347736625514403,0.65316397,0.9230152365677626,0.6347736625514403,0.5577888991192029
0.07698476343223737,0.6399176954732511,0.6513326,0.9230152365677626,0.6399176954732511,0.5629329320410137
0.07778668805132317,0.6399176954732511,0.651134,0.9222133119486768,0.6399176954732511,0.5621310074219279
0.07778668805132317,0.6409465020576132,0.6499828,0.9222133119486768,0.6409465020576132,0.56315981400629
0.08019246190858059,0.6409465020576132,0.6485327,0.9198075380914195,0.6409465020576132,0.5607540401490325
0.08019246190858059,0.6419753086419753,0.6477723,0.9198075380914195,0.6419753086419753,0.5617828467333947
0.0817963111467522,0.6419753086419753,0.64657307,0.9182036888532478,0.6419753086419753,0.560178997495223
0.0817963111467522,0.6481481481481481,0.63633525,0.9182036888532478,0.6481481481481481,0.5663518370013959
0.08259823576583801,0.6481481481481481,0.63618076,0.917401764234162,0.6481481481481481,0.5655499123823101
0.08259823576583801,0.6502057613168725,0.63472694,0.917401764234162,0.6502057613168725,0.5676075255510344
0.08420208500400962,0.6502057613168725,0.63085085,0.9157979149959904,0.6502057613168725,0.5660036763128629
0.08420208500400962,0.6532921810699589,0.6293889,0.9157979149959904,0.6532921810699589,0.5690900960659493
0.08580593424218123,0.6532921810699589,0.6279992,0.9141940657578188,0.6532921810699589,0.5674862468277777
0.08580593424218123,0.654320987654321,0.62572557,0.9141940657578188,0.654320987654321,0.5685150534121398
0.08740978348035285,0.654320987654321,0.6236953,0.9125902165196471,0.654320987654321,0.5669112041739681
0.08740978348035285,0.6594650205761317,0.6209449,0.9125902165196471,0.6594650205761317,0.5720552370957788
0.08901363271852446,0.6594650205761317,0.61834186,0.9109863672814755,0.6594650205761317,0.5704513878576072
0.08901363271852446,0.6625514403292181,0.6163326,0.9109863672814755,0.6625514403292181,0.5735378076106936
0.08981555733761026,0.6625514403292181,0.61598045,0.9101844426623897,0.6625514403292181,0.5727358829916078
0.08981555733761026,0.6646090534979424,0.615158,0.9101844426623897,0.6646090534979424,0.5747934961603322
0.09061748195669607,0.6646090534979424,0.6133205,0.909382518043304,0.6646090534979424,0.5739915715412464
